title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images,type_of_meal
Haunted Orchard Cocktail,{'minutes': '5'},-,{'minutes': '5'},"['cinnamon sugar, for rim', 'sliver tequila', 'fresh lemon juice', 'apple cider', 'real maple syrup, or to taste', 'fresh grated ginger', 'cinnamon', 'sparkling hard cider', 'cinnamon stick and apple slices, for garnish', 'silver tequila', 'apple cider', 'lemon juice', 'real maple syrup, to taste', 'fresh ginger, grated', 'teaspoon cinnamon', 'sparkling hard cider', 'cinnamon sticks', 'apple, thinly sliced']","{'cinnamon sugar, for rim': 'seasoning', 'sliver tequila': '1 1/2', 'fresh lemon juice': '1', 'apple cider': '2', 'real maple syrup, or to taste': '1', 'fresh grated ginger': '1', 'cinnamon': '1', 'sparkling hard cider': '2-3', 'cinnamon stick and apple slices, for garnish': 'seasoning', 'silver tequila': '1 1/2', 'lemon juice': '1/2', 'real maple syrup, to taste': '1/4-1/3', 'fresh ginger, grated': '1', 'teaspoon cinnamon': '1/2', 'cinnamon sticks': '3-4', 'apple, thinly sliced': '1'}","['1. Rim a cocktail glass with cinnamon sugar.', '2. In a cocktail shaker, combine the tequila, lemon juice, apple cider, maple syrup, ginger, and cinnamon, shake to combine. Strain into prepared glass. Top with hard cider. Garnish with a cinnamon stick and apple slices. Enjoy!']",390 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2017/10/Haunted-Orchard-Cocktail-1-700x1050.jpg,drink
Death Eater Negroni,{'minutes': '5'},-,{'minutes': '5'},"['gin', 'Campari', 'sweet vermouth', 'pomegranate juice', 'activated charcoal, for coloring', 'orange peel and pomegranate arils, for garnish']","{'gin': '2', 'Campari': '2', 'sweet vermouth': '2', 'pomegranate juice': '2', 'activated charcoal, for coloring': 'seasoning', 'orange peel and pomegranate arils, for garnish': '1'}","['1. In a cocktail glass, combine gin, Campari, sweet vermouth, and pomegranate juice. If a black color is desired, add an 1/8 teaspoon activated charcoal and stir to combine. Top the glass with ice and garnish with an orange twist and pomegranate arils.', '2. For a spooky effect, you can add a dying flower to each drink.']",321 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2017/09/Death-Eater-Negroni-1.jpg,drink
Apple Butter Old Fashioned,{'minutes': '5'},-,{'minutes': '5'},"['coarse sugar, for the rim', 'apple cider', 'juice from 1/2 a lemon', 'dash of orange bitters', 'apple butter', 'bourbon', 'ginger beer or ginger kombucha, for topping', 'thinly sliced apples and cinnamon, for garnish']","{'coarse sugar, for the rim': 'seasoning', 'apple cider': '1/4', 'juice from 1/2 a lemon': 'seasoning', 'dash of orange bitters': 'seasoning', 'apple butter': '1', 'bourbon': '2', 'ginger beer or ginger kombucha, for topping': 'seasoning', 'thinly sliced apples and cinnamon, for garnish': 'seasoning'}","['1. If desired, rim your glass with coarse sugar.', '2. In a cocktail shaker, combine the apple cider, lemon juice, orange bitters, apple butter and bourbon. Shake to combine.', '3. Strain into your prepared glass filled with ice. If desired top with ginger beer. Garnish with cinnamon and apples. DRINK!']",600 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2017/09/Apple-Butter-Old-Fashioned-1-1.jpg,drink
Gingered Peach Bourbon Thyme Smash,{'minutes': '5'},-,{'minutes': '5'},"['cup fresh ripe peach slices', 'sprigs fresh thyme, plus more for serving', 'juice from half a lemon', 'honey, more or less to taste', 'bourbon, more or less to taste', 'ginger beer, for topping']","{'cup fresh ripe peach slices': '1/2', 'sprigs fresh thyme, plus more for serving': '4', 'juice from half a lemon': 'seasoning', 'honey, more or less to taste': '1-2', 'bourbon, more or less to taste': '2', 'ginger beer, for topping': 'seasoning'}","['1. Heat a grill or grill pan to high and grill the peach slices for 2-3 minutes per side.', '2. In a cocktail shaker or glass jar, add the peach slices, thyme, lemon juice and honey, using a muddler, muddle all of the ingredients together, squishing everything to release the juices. Add the bourbon and shake to combine.', '3. Add ice to a glass and pour the drink over the ice (strain if desired). Top the glass with a little more ice and then pour the ginger beer over, gently stirring to combine. Garnish with peaches and thyme. DRINK! ?']",444 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2017/08/Gingered-Peach-Bourbon-Thyme-Smash-1.jpg,drink
Frozen Watermelon Rosé Sangria Slushies,{'minutes': '10'},-,{'minutes': '10'},"['bottle Rosé wine', 'tequila or vodka', 'lime juice', 'honey', 'frozen watermelon chunks', 'frozen raspberries', 'ice, if needed', 'raspberries, watermelon, and cherries, for topping']","{'bottle Rosé wine': '1', 'tequila or vodka': '1/2', 'lime juice': '2', 'honey': '2', 'frozen watermelon chunks': '2', 'frozen raspberries': '1 1/2', 'ice, if needed': 'seasoning', 'raspberries, watermelon, and cherries, for topping': 'seasoning'}","['1. In a blender, combine the\xa0Rosé,\xa0tequila, lime juice, honey, frozen watermelon and raspberries and pulse until smooth. If needed, add ice to get a slushie constancy.', '2. Pour into glasses and garnish as desired. Drink!']",167 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2017/05/Frozen-Watermelon-Rosé-Sangria-Slushies-8.jpg,drink
Santa's Nightcap.,{'minutes': '10'},{'minutes': '20'},{'minutes': '30'},"['chai tea bags', 'whole milk', 'honey', 'cinnamon sticks', 'piece of fresh ginger', 'bourbon']","{'chai tea bags': '8', 'whole milk': '4', 'honey': '1/3', 'cinnamon sticks': '2', 'piece of fresh ginger': '2', 'bourbon': '1 1/2'}",[],216 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2016/12/Santas-Nightcap-7.jpg,drink
White Christmas Mojito.,{'minutes': '5'},-,{'minutes': '5'},"['juice of 1 lime', 'mint', 'sugar', 'white rum', 'coconut rum', 'canned unsweetened coconut milk', 'sparkling water', 'pomegranate arils', 'lime juice', 'packed fresh mint leaves', 'sugar', 'white rum', 'coconut rum', 'canned coconut milk', 'sparkling water', 'pomegranate arils']","{'juice of 1 lime': 'seasoning', 'mint': '8', 'sugar': '1/4', 'white rum': '1/2', 'coconut rum': '1/4-1/2', 'canned unsweetened coconut milk': '1/4', 'sparkling water': 'seasoning', 'pomegranate arils': 'seasoning', 'lime juice': '1', 'packed fresh mint leaves': '1/4', 'canned coconut milk': '1'}",[],441 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2016/12/White-Christmas-Mojito-2.jpg,drink
Coziest Homemade Hot Toddy Kit.,{'minutes': '15'},-,{'minutes': '15'},"['cookie tin', 'mug', 'scarf or paper shavings', 'small jar of honey', 'small jar of bourbon or whiskey', 'clementine or lemon', 'butter cookies', 'kitchen twine, labels, small glass jars or fabric bag (for the spices)', 'bourbon', 'honey', 'clementine juice', 'pinch of', 'boiling water', 'cinnamon stick', 'star ansie']","{'cookie tin': '1', 'mug': '1', 'scarf or paper shavings': '1', 'small jar of honey': '6', 'small jar of bourbon or whiskey': '8', 'clementine or lemon': '1', 'butter cookies': '4', 'kitchen twine, labels, small glass jars or fabric bag (for the spices)': 'seasoning', 'bourbon': '2', 'honey': '1', 'clementine juice': '2', 'pinch of': 'seasoning', 'boiling water': '1/3', 'cinnamon stick': '1', 'star ansie': '1'}",[],1060 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2016/12/Coziest-Homemade-Hot-Toddy-Kit-1.jpg,drink
Poinsettia Spritz Punch.,{'minutes': '10'},-,{'minutes': '10'},"['vodka', '100% cranberry juice or pomegranate juice', 'St. Germain', 'champagne', 'fresh cranberries', 'rosemary and orange']","{'vodka': '3/4', '100% cranberry juice or pomegranate juice': '1 1/2', 'St. Germain': '2', 'champagne': '3/4', 'fresh cranberries': '1', 'rosemary and orange': 'seasoning'}",[],132 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2016/12/Poinsettia-Spritz-Punch-1.jpg,drink
Pomegranate Ginger Paloma.,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['honey', 'fresh ginger', 'mint', 'crushed ice', 'pomegranate juice', 'grapefruit juice', 'juice of 1/2 a lime', 'ginger syrup', 'tequila', 'ginger beer or sparkling water', 'grapefruit juice', 'lime juice', 'ginger syrup', 'silver tequila', 'pomegranate juice', 'ginger beer']","{'honey': '1/2', 'fresh ginger': '1', 'mint': '8', 'crushed ice': 'seasoning', 'pomegranate juice': '4', 'grapefruit juice': '2', 'juice of 1/2 a lime': 'seasoning', 'ginger syrup': '1/2', 'tequila': '2-3', 'ginger beer or sparkling water': 'seasoning', 'lime juice': '1/2', 'silver tequila': '1 1/2', 'ginger beer': 'seasoning'}",[],1189 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2016/11/Pomegranate-Ginger-Paloma-1.jpg,drink
Spicy Grapefruit Margarita.,{'minutes': '10'},-,{'minutes': '10'},"['silver tequila', 'grapefruit juice', 'fresh lime juice', 'agave nectar', 'whole jalapeños', 'lime + grapefruit', 'silver tequila', 'grapefruit juice', 'fresh lime juice', 'agave nectar', 'jalapeno', 'lime + grapefruit', 'chili powder', 'kosher salt', 'granulated sugar']","{'silver tequila': '1 1/2 - 2', 'grapefruit juice': '2 1/2', 'fresh lime juice': '1', 'agave nectar': '1', 'whole jalapeños': '1-2', 'lime + grapefruit': 'seasoning', 'jalapeno': '1-2', 'chili powder': '1', 'kosher salt': '1', 'granulated sugar': '2'}",[],269 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2015/12/Spicy-Grapefruit-Margarita-2.jpg,drink
Pomegranate and Peppermint Moscow Mules.,{'minutes': '10'},-,{'minutes': '10'},"['crushed ice', 'ginger beer', 'pomegranate juice', 'vodka', 'fresh lime juice', 'pomegranate arils', 'candied mint', 'water', 'fresh mint leaves', 'granulated sugar']","{'crushed ice': 'seasoning', 'ginger beer': '3/4', 'pomegranate juice': '1/3', 'vodka': '1-2', 'fresh lime juice': '1', 'pomegranate arils': 'seasoning', 'candied mint': 'seasoning', 'water': 'seasoning', 'fresh mint leaves': '1/2', 'granulated sugar': '1/4'}",[],516 kcal,1,https://i.ytimg.com/vi/G8zDzlLXf5A/hqdefault.jpg,drink
Cranberry Orange Margaritas.,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['sugar', 'fresh cranberries', 'silver tequila', 'cranberry juice', 'orange juice', 'orange liquor', 'fresh lime juice', 'sugar or to taste * or use sugared cranberries', 'salt', 'sparkling water', 'lime + orange', 'silver tequila', 'cranberry juice', 'orange juice', 'orange liquor', 'fresh lime juice', 'sugar', 'sparkling water']","{'sugar': '1/2-1', 'fresh cranberries': '2', 'silver tequila': '1 1/2 - 2', 'cranberry juice': '2 1/2', 'orange juice': '1/2', 'orange liquor': '1/2', 'fresh lime juice': '1', 'sugar or to taste * or use sugared cranberries': '2-4', 'salt': 'seasoning', 'sparkling water': 'seasoning', 'lime + orange': 'seasoning'}",[],514 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2015/12/Cranberry-Orange-Margaritas-VIDEO-2.jpg,drink
Christmas Sangria.,{'minutes': '10'},-,{'minutes': '10'},"['bottle white wine', 'ginger beer', 'apple cider', 'brandy', 'pears', 'oranges', 'arils from 1 pomegranate', 'cinnamon sticks', 'cinnamon sugar']","{'bottle white wine': '1', 'ginger beer': '1', 'apple cider': '1 1/2', 'brandy': '1/2', 'pears': '3', 'oranges': '3', 'arils from 1 pomegranate': 'seasoning', 'cinnamon sticks': '3', 'cinnamon sugar': 'seasoning'}",[],156 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2015/12/Christmas-Sangria-21.jpg,drink
Sparkling Pomegranate Punch.,{'minutes': '10'},-,{'minutes': '10'},"['pomegranate juice', 'orange juice', 'bottles apple cider', 'juice from 1 lemon', 'bottle champagne or sparkling wine OR sparkling water/club soda for a non-alcoholic version', 'couple dashes of orange bitters', 'arils from 1 pomegranate', 'rosemary sprigs', 'granulated sugar']","{'pomegranate juice': '2', 'orange juice': '1 1/2', 'bottles apple cider': '2', 'juice from 1 lemon': 'seasoning', 'bottle champagne or sparkling wine OR sparkling water/club soda for a non-alcoholic version': '1', 'couple dashes of orange bitters': 'seasoning', 'arils from 1 pomegranate': 'seasoning', 'rosemary sprigs': '12', 'granulated sugar': '1'}",[],184 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2015/11/Sparkling-Pomegranate-Punch-2.jpg,drink
Vanilla Cinnamon Maple Whiskey Sour,{'minutes': '5'},-,{'minutes': '5'},"['bourbon', 'lemon juice', 'maple syrup', 'vanilla extract (I do 1/4 teaspoon-ish)', 'cinnamon (I do 1/8 teaspoon-ish)', 'cinnamon stick and rosemary, for serving', 'bourbon', 'lemon juice', 'maple syrup, more or less to taste', 'vanilla extract', 'cinnamon, more or less to taste', 'cinnamon sticks and vanilla rosemary, for serving']","{'bourbon': '2', 'lemon juice': '1', 'maple syrup': '1', 'vanilla extract (I do 1/4 teaspoon-ish)': '1', 'cinnamon (I do 1/8 teaspoon-ish)': '1', 'cinnamon stick and rosemary, for serving': 'seasoning', 'maple syrup, more or less to taste': '1/3 – 1/2', 'vanilla extract': '1 1/2', 'cinnamon, more or less to taste': '3/4', 'cinnamon sticks and vanilla rosemary, for serving': 'seasoning'}","['1. In a cocktail shaker, combine the bourbon, lemon juice, maple, vanilla, and cinnamon. Add ice and shake. Strain into a glass.', '2. Garnish with vanilla rosemary (recipe in notes) and cinnamon. If desired light the cinnamon on fire for a smoky effect.']",192 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/11/Vanilla-Cinnamon-Maple-Whiskey-Sour-1.jpg,drink
Thanksgiving Cider Punch,{'minutes': '10'},-,{'minutes': '10'},"['apple cider', 'vodka', 'apple butter', 'orange bitters', 'cinnamon sticks', 'champagne', 'ginger beer', 'apples, sliced', 'coarse sugar', 'brown sugar', 'cinnamon', 'pomegranate or orange juice, for the rim', 'star anise, for garnish', 'apple cider', 'apple cider vinegar', 'apple butter', 'cinnamon sticks', 'orange bitters', 'sparkling white grape juice', 'ginger beer', 'apples, sliced', 'coarse sugar', 'brown sugar', 'cinnamon', 'pomegranate or orange juice, for the rim']","{'apple cider': '8', 'vodka': '1', 'apple butter': '1/2', 'orange bitters': '4', 'cinnamon sticks': '4', 'champagne': '1', 'ginger beer': '4-5', 'apples, sliced': '2', 'coarse sugar': '2', 'brown sugar': '2', 'cinnamon': '3/4', 'pomegranate or orange juice, for the rim': 'seasoning', 'star anise, for garnish': 'seasoning', 'apple cider vinegar': '2', 'sparkling white grape juice': '2'}","['1.\xa0In a large pitcher, combine the cider, vodka, apple butter, and bitters. Stir until combined. Add the cinnamon sticks and 1-2 star anise (if you like). Chill until ready to serve.', '2. Just before serving, add ice to your punch bowl. Pour over the champagne and ginger beer. Add ice to cocktail glasses and pour over the punch. Serve with apple slices.', '3. To make the cinnamon rim, on a small plate, mix the coarse sugar, brown sugar, and cinnamon. Dip the rim of the glass into a thin layer of juice. Then dip the glass into the sugar mix.']",268 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2022/11/Thanksgiving-Cider-Punch-1.jpg,drink
Spicy Bourbon Pumpkin Smash,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['maple syrup', 'water', 'pumpkin puree', 'pumpkin pie spice', 'vanilla extract', 'sea salt', 'spiced pumpkin syrup', 'bourbon or whiskey', 'orange or clementine juice', 'orange bitters', 'ginger beer, for topping', 'maple syrup', 'water', 'pumpkin puree', 'pumpkin pie spice', 'vanilla extract', 'sea salt', 'bourbon or whiskey', 'orange or clementine juice', 'dashes orange bitters', 'ginger beer for topping']","{'maple syrup': '1/2', 'water': '1/3', 'pumpkin puree': '1/3', 'pumpkin pie spice': '1/2', 'vanilla extract': '1', 'sea salt': 'seasoning', 'spiced pumpkin syrup': '1-2', 'bourbon or whiskey': '1 1/2', 'orange or clementine juice': '1/2', 'orange bitters': '1-2', 'ginger beer, for topping': 'seasoning', 'dashes orange bitters': '6-8', 'ginger beer for topping': '4'}","['1. To make the spiced pumpkin syrup. Combine all ingredients in a sauce pot. Boil 5 minutes, then remove from the heat. Let cool. This syrup makes enough for about 6 drinks.', '2. In a cocktail shaker, combine 2-3 tablespoons pumpkin syrup, the bourbon/whiskey, orange juice, and orange bitters. Add ice and shake. Strain into a glass. Top off with ginger beer, if desired.']",232 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/10/Spicy-Bourbon-Pumpkin-Smash-1.jpg,drink
Haunted Pumpkin Patch Margarita,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['pumpkin butter', 'apple cider', 'tequila', 'orange liquor', 'ginger beer, for topping', 'coarse sugar', 'granulated sugar', 'cinnamon', 'cayenne pepper', 'pomegranate juice, for the rim']","{'pumpkin butter': '1-2', 'apple cider': '1/3', 'tequila': '2', 'orange liquor': '1/2', 'ginger beer, for topping': 'seasoning', 'coarse sugar': '1', 'granulated sugar': '1', 'cinnamon': '1/2', 'cayenne pepper': '1', 'pomegranate juice, for the rim': 'seasoning'}","['1.  On a small plate, mix the coarse sugar, granulated sugar, cinnamon, and cayenne. Dip the rim of the glass into a thin layer of pomegranate juice. Then dip the glass into the sugar mix.', '2. Fill the glass with ice.', '3. Combine the pumpkin butter, apple cider, tequila, and orange liquor in a cocktail shaker. Shake to combine, then fill with ice and shake 1 minute. Pour into your prepared glass. Top with ginger beer and garnish with apple slices, cinnamon sticks, and a sprinkle of the cinni sugar mix.']",296 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/10/Haunted-Pumpkin-Patch-Margarita-1.jpg,drink
Jack Skellington’s Haunted White Russian,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['dark brown sugar', 'pumpkin butter', 'pumpkin pie spice', 'vanilla extract', 'vodka', 'Kahlua', 'espresso', 'vanilla spice syrup', 'half and half or cream']","{'dark brown sugar': '1/2', 'pumpkin butter': '1', 'pumpkin pie spice': '1/2', 'vanilla extract': '1', 'vodka': '2', 'Kahlua': '2', 'espresso': '1', 'vanilla spice syrup': '1-2', 'half and half or cream': '1-2'}","['1. To make the brown sugar syrup. In a medium pot, combine 1/2 cup water, the brown sugar, pumpkin butter, and pumpkin pie spice. Bring to a boil over high heat. Boil 3-5 minutes, then remove from the heat. Stir in the vanilla. Let cool. Keep in the fridge for up to 2 weeks. This makes enough for 6 drinks.', ""2. To make Jack Skellington's Haunted White Russian. Fill your glass with ice. Add the vodka, Kahlua, espresso, and syrup. Stir. Add the half and half and stir to combine. Garnish with cinnamon, if desired.""]",1861 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/10/Jack-Skellingtons-Haunted-White-Russian-1.jpg,drink
Smoky Sanderson Sisters’ Smash,{'minutes': '10'},-,{'minutes': '10'},"['apple cider', 'cinnamon sticks', 'sage leaves', 'fresh blackberries', 'lemon juice', 'orange bitters', 'bourbon']","{'apple cider': '1', 'cinnamon sticks': '2-3', 'sage leaves': '2-3', 'fresh blackberries': '8', 'lemon juice': '1', 'orange bitters': '2', 'bourbon': '2'}","['1. To make the cider syrup. In a small pot, bring the apple cider and cinnamon sticks to a boil over high heat. Boil 8-10 minutes, until reduced by half. Let cool.', '2. Working on a heat-proof tray, use a kitchen torch to burn 1 cinnamon stick with 2 sage leaves, then place a cocktail glass immediately over the cinnamon and sage, trapping in the smoke. Let sit 2-5 minutes.', '3. In a cocktail shaker, muddle the blackberries and sage, squishing the berries to release the juices. Add 1-2 tablespoons of cider syrup, lemon, bitters, and bourbon. Shake to combine.', '4. Add ice to the glass. Pour the drink over, and gently stir. Garnish with fresh sage and cinnamon.']",555 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/10/Smoky-Sanderson-Sisters-Smash-1.jpg,drink
Spicy Blackberry Margarita Sour,{'minutes': '10'},-,{'minutes': '10'},"['fresh blackberries', 'fresh jalapeño slices', 'honey, or maple syrup, to sweeten', 'silver tequila', 'orange liquor', 'lime juice', 'egg white']","{'fresh blackberries': '8', 'fresh jalapeño slices': '1-4', 'honey, or maple syrup, to sweeten': '1-2', 'silver tequila': '2', 'orange liquor': '1/2', 'lime juice': '1', 'egg white': '1'}","['1.\xa0Run a lime wedge around the rim of your glass and coat in flaky salt.', '2.\xa0In a cocktail shaker or glass jar, add the blackberries, jalapeños, lime juice, and honey. Muddle all of the ingredients together, squashing everything to release the juices from the fruit.', '3. Add the tequila and orange liquor.\xa0Fill with ice and shake until combined. Strain into a glass, then pour back into your cocktail shaker. Add ice and the egg white, if using.\xa0Shake vigorously until fizzy on top, about 1 minute. Strain into a glass. Drink and enjoy!']",361 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/09/Spicy-Blackberry-Margarita-Sour-1.jpg,drink
Frozen Aperol Peach Margarita Pitcher,-,-,-,"['Tajin, for the rim', 'silver tequila', 'Aperol', 'Cointreau', 'fresh lime juice', 'frozen peaches', 'honey, use more or less to your taste', 'ice', 'coconut milk', 'Tajin, for the rim', 'silver tequila', 'Aperol', 'Cointreau\xa0(orange liquor)', 'fresh lime juice', 'frozen peaches', 'honey', 'ice', 'coconut milk']","{'Tajin, for the rim': 'seasoning', 'silver tequila': '2', 'Aperol': '1', 'Cointreau': '3/4', 'fresh lime juice': '1/2', 'frozen peaches': '3/4', 'honey, use more or less to your taste': '1/4-1/2', 'ice': '1', 'coconut milk': '3/4', 'Cointreau\xa0(orange liquor)': '3/4', 'honey': '2'}","['1. Rim each glass with Tajin.', '2. In a blender, combine the tequila, Aperol, orange liquor, lime juice, peaches, and honey. Add the ice and blend until slushy. Add the coconut milk and pulse to swirl it through the drink. Pour into your prepared glasses. Add popsicles and/or mint (if desired). Drink! Drink!']",263 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2022/06/Frozen-Aperol-Peach-Margarita-1.jpg,drink
Strawberry Ginger Mojito,{'minutes': '5'},-,{'minutes': '5'},"['lime, quartered', 'fresh mint leaves', 'sliced strawberries', 'white rum', 'ginger beer, for topping', 'zest of 1 lime', 'granulated sugar']","{'lime, quartered': '1', 'fresh mint leaves': '8', 'sliced strawberries': '1/4', 'white rum': '2', 'ginger beer, for topping': 'seasoning', 'zest of 1 lime': 'seasoning', 'granulated sugar': '2'}","['1. To make the lime sugar. Combine the lime zest, sugar, and a pinch of salt on a shallow plate. Rim your glasses in sugar, then fill with ice.', '2. In a cocktail shaker or glass jar, muddle the lime wedges, strawberries, and mint, squashing everything to release the juices. Add the rum. Fill with ice and shake until combined.', '3. Strain into your prepared glass. Top off with ginger beer. Garnish with mint. Drink and enjoy!']",402 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2022/05/Strawberry-Mojito-1.jpg,drink
Christmas Old Fashioned,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['pure maple syrup', 'cinnamon stick', 'cardamom pods, lightly crushed', 'bourbon', 'lemon juice', 'orange juice', 'maple cardamon syrup', 'bitters', 'ginger beer, for topping', 'orange zest and sugared cranberries, for garnish', 'maple syrup', 'cinnamon stick', 'cardamom pods, lightly crushed', 'bourbon', 'lemon juice', 'orange juice', 'bitters', 'maple cardamom syrup', 'ginger beer']","{'pure maple syrup': '1/2', 'cinnamon stick': '1', 'cardamom pods, lightly crushed': '1', 'bourbon': '8', 'lemon juice': '4', 'orange juice': '4', 'maple cardamon syrup': '1-3', 'bitters': '3-4', 'ginger beer, for topping': 'seasoning', 'orange zest and sugared cranberries, for garnish': 'seasoning', 'maple syrup': '1/2', 'maple cardamom syrup': '1/3-1/2', 'ginger beer': '3-4'}","['1. To make the maple cardamon syrup. In a medium pot, bring 1/4 cup water, maple syrup, cinnamon, and cardamom to a boil over high heat. Boil 2-3 minutes, then remove from the heat. Let cool. This syrup makes enough for about 6 drinks.', 'If desired, rim your glass (see note).', '2. In a rocks glass, gently stir together the bourbon, lemon juice, orange juice, bitters, and 1-3 tablespoons cardamon syrup. Add ice and top off with ginger beer. Garnish with cranberries and an orange slice, if desired.']",1121 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2021/12/Christmas-Old-Fashioned-1.jpg,drink
Bad Santa White Russian,{'minutes': '5'},{'minutes': '5'},{'minutes': '10'},"['honey', 'cinnamon sticks', 'vanilla extract', 'vodka', 'Kahlua', 'espresso', 'cinnamon syrup', 'half and half or cream', 'chocolate sauce and coarse vanilla sugar, for the rim']","{'honey': '1/4', 'cinnamon sticks': '2', 'vanilla extract': '1', 'vodka': '2', 'Kahlua': '2', 'espresso': '1', 'cinnamon syrup': '1-2', 'half and half or cream': '1-2', 'chocolate sauce and coarse vanilla sugar, for the rim': 'seasoning'}","['1. To make the cinnamon syrup. In a medium pot, combine 1/2 cup water, the honey, and cinnamon. Bring to a boil over high heat. Boil 3-5 minutes, then remove from the heat. Stir in the vanilla extract. Let cool. Keep in the fridge for up to 2 weeks. This makes enough for 6 drinks.', '2. If desired, rim your glass with chocolate sauce and sugar.', '3. To make the Russian. Fill your glass with ice. Add the vodka, Kahlua, espresso, and vanilla syrup. Stir. Add the half and half and stir to combine. Garnish with cinnamon, if desired.']",1415 kcal,1,https://www.halfbakedharvest.com/wp-content/uploads/2021/12/Bad-Santa-White-Russian-1.jpg,drink
Frosted Spicy Ginger Moscow Mule Punch,{'minutes': '10'},{'minutes': '5'},{'minutes': '15'},"['honey, use more or less to taste', 'jalapeños, sliced', 'fresh ginger', 'fresh mint', 'vodka', 'grapefruit (about 4 grapefruits)', 'lime juice', 'ice', 'ginger beers, for topping', 'pomegranate and sugar cranberries (recipe below) for serving', 'honey, use more or less to taste', 'jalapeños, sliced', 'fresh ginger', 'fresh mint', 'vodka', 'juice from 1/2 lime juice', 'juice from 1/2 of a grapefruit', 'ice', 'ginger beer for topping', 'pomegranate and sugared cranberries, for serving']","{'honey, use more or less to taste': '1/4-1/3', 'jalapeños, sliced': '1-2', 'fresh ginger': '6', 'fresh mint': '1/4', 'vodka': '2', 'grapefruit (about 4 grapefruits)': '1 1/2', 'lime juice': '1', 'ice': '1', 'ginger beers, for topping': '4', 'pomegranate and sugar cranberries (recipe below) for serving': 'seasoning', 'juice from 1/2 lime juice': 'seasoning', 'juice from 1/2 of a grapefruit': 'seasoning', 'ginger beer for topping': '1', 'pomegranate and sugared cranberries, for serving': 'seasoning'}","['1. To make the ginger honey syrup. In a medium pot, bring 1/2 cup water, the honey, jalapeños, and ginger to a boil over high heat. Boil 2-3 minutes, then remove from the heat. Stir in the mint. Let cool, then strain the syrup into a glass jar. This makes enough for 6-8 drinks.', '2. In a blender, combine the vodka, grapefruit juice, lime juice, and jalapeño ginger syrup. Add the ice and blend until slushy. Pour into Moscow Mule mugs and top off with ginger beer. Garnish with sugared cranberries and mint.']",293 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2021/12/Frosted-Spicy-Ginger-Moscow-Mule-1.jpg,drink
