title,prep_time,cook_time,total_time,ingredients,ingredients with measurement,instructions,calories,servings,images,type_of_meal
Spinach and Brie Triangles,{'minutes': '25'},{'minutes': '20'},{'minutes': '45'},"['frozen spinach, thawed, and squeezed dry', 'fresh dill, chopped', 'garlic, grated', 'grated lemon zest', 'pepperoncini, chopped', 'Brie, rind cut off and cubed', 'shredded gouda cheese', 'kosher salt and black pepper', 'chili flakes', 'frozen phyllo dough, thawed', 'extra virgin olive oil, for brushing', 'melted butter', 'sesame seeds', 'honey for serving']","{'frozen spinach, thawed, and squeezed dry': '1', 'fresh dill, chopped': '1/4', 'garlic, grated': '1-2', 'grated lemon zest': '2', 'pepperoncini, chopped': '1', 'Brie, rind cut off and cubed': '6', 'shredded gouda cheese': '1 1/2', 'kosher salt and black pepper': 'seasoning', 'chili flakes': 'seasoning', 'frozen phyllo dough, thawed': '16-20', 'extra virgin olive oil, for brushing': 'seasoning', 'melted butter': '4', 'sesame seeds': '2', 'honey for serving': 'seasoning'}","['1. Preheat the oven to 425° F. Line a baking sheet with parchment paper.', '2. In a medium bowl, combine the spinach, dill, garlic, lemon zest, pepperoncini, brie, gouda, chili flakes, salt, and pepper.', '3. Place 1 sheet of phyllo dough on a clean surface and gently fold it in half crosswise. Brush the phyllo with a little olive oil around the edges. On the short end of the dough, add 1 rounded tablespoon of the spinach/brie mix. Fold one corner of the phyllo over the filling to form a triangle. Continue folding the dough, keeping it in a triangular shape as you fold down the phyllo (see photos for visuals). Place on the prepared baking sheet and repeat to make 12-16 rolls.', '4. Brush the top of each phyllo roll with melted butter, then sprinkle with sesame seeds. Bake for 20 minutes, or until the rolls are golden brown on top.', '5. Serve warm with honey and sea salt.']",401 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2022/05/Spinach-and-Brie-Triangles-1.jpg,appetizer
Oven Fried Feta Rolls with Chili Honey,{'minutes': '20'},{'minutes': '20'},{'minutes': '40'},"['feta cheese, crumbled', 'fresh chopped dill', 'garlic, grated', 'frozen phyllo dough, thawed', 'extra virgin olive oil, plus more for brushing', 'salted butter', 'chili flakes', 'cumin seed', 'honey']","{'feta cheese, crumbled': '8', 'fresh chopped dill': '2', 'garlic, grated': '1', 'frozen phyllo dough, thawed': '16-20', 'extra virgin olive oil, plus more for brushing': '1', 'salted butter': '1', 'chili flakes': '1-2', 'cumin seed': '1/2', 'honey': '1/3'}","['1. Preheat the oven to 425° F. Line a baking sheet with parchment paper.', '2. In a bowl, combine the feta, dill, and garlic. Place 1/4 cup or so of olive oil in a bowl for brushing.', '3. Place 1 sheet of phyllo dough on a clean surface and gently fold it in half crosswise. Brush the phyllo with a little olive oil around the edges. On the short end of the dough, add 1 rounded tablespoon of feta. Roll the phyllo up over the filling, folding the side edges in, to seal…burrito style. Place the roll seam-side down on the prepared baking sheet and repeat to make 12-16 rolls.', '4. Brush the top of each phyllo roll with olive oil. Bake for 20 minutes, or until the rolls are golden brown on top.', '5. Meanwhile melt together the butter, 1 tablespoon oil, the chili flakes, and cumin in a small skillet. Cook over medium heat until fragrant, about 1-2 minutes. Remove from the heat and stir in the honey.', '6. Serve the rolls warm with honey sauce for dipping/drizzling.']",284 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2022/04/Oven-Fried-Feta-Rolls-with-Chili-Honey-1.jpg,appetizer
Garlic Herb Roasted Olives with Burrata,{'minutes': '15'},{'minutes': '20'},{'minutes': '35'},"['mixed olives, pitted', 'extra virgin olive oil', 'garlic, smashed', 'shallot, quartered', 'lemon, quartered', 'fresh thyme', 'fresh oregano', 'chili flakes', 'burrata cheese, at room temperature', 'honey', 'black pepper', 'fresh basil and or dill, for serving']","{'mixed olives, pitted': '2', 'extra virgin olive oil': '1/3', 'garlic, smashed': '6', 'shallot, quartered': '1', 'lemon, quartered': '1', 'fresh thyme': '2', 'fresh oregano': '2', 'chili flakes': 'seasoning', 'burrata cheese, at room temperature': '3-4', 'honey': '2-3', 'black pepper': 'seasoning', 'fresh basil and or dill, for serving': 'seasoning'}","['1. Preheat the oven to 450° F. In a baking dish, combine the olives, olive oil, garlic, shallot, lemon, thyme, oregano, and a big pinch of chili flakes. Bake for 20-25 minutes, until the garlic turns golden and the oil is sizzling.', '2. Dab the burrata dry of any liquid. Pull the olives out and break the balls of burrata over the oil. Nestle the burrata into the hot oil. Let sit 5 minutes, then top with honey, black pepper, and herbs.', '3. Serve with toasted bread. I love using a garlic ciabatta loaf.']",348 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2022/03/Garlic-Herb-Roasted-Olives-with-Burrata-1.jpg,appetizer
Jalapeño Cream Cheese Chicken Taquitos with Buffalo Sauce,{'minutes': '30'},{'minutes': '15'},{'minutes': '45'},"['cooked shredded chicken', 'cream cheese, at room temperature', 'jalapeño, seeded if desired, and chopped', 'pickled jalapeños, chopped', 'fresh cilantro, chopped', 'fresh dill, chopped', 'green onions, chopped', 'buffalo sauce', 'shredded pepper jack or cheddar cheese', 'corn tortillas, warmed', 'olive oil, for rubbing', 'plain Greek yogurt or sour cream', 'buttermilk', 'fresh parsley, chopped', 'fresh cilantro, chopped', 'fresh dill, chopped', 'garlic powder', 'onion powder', 'kosher salt']","{'cooked shredded chicken': '1 1/2', 'cream cheese, at room temperature': '4', 'jalapeño, seeded if desired, and chopped': '1', 'pickled jalapeños, chopped': '2', 'fresh cilantro, chopped': '1/4', 'fresh dill, chopped': '2', 'green onions, chopped': '2', 'buffalo sauce': '1/3', 'shredded pepper jack or cheddar cheese': '1', 'corn tortillas, warmed': '16-20', 'olive oil, for rubbing': 'seasoning', 'plain Greek yogurt or sour cream': '1/2', 'buttermilk': '1/2', 'fresh parsley, chopped': '1/4', 'garlic powder': '1', 'onion powder': '1', 'kosher salt': '1'}","['1. Preheat the oven to 425° F.', '2. In a bowl, combine the chicken, cream cheese, jalapeño, pickled jalapeños, cilantro, dill, and green onions. Stir in the cheese and buffalo sauce.', '3. Warm the tortillas for 30 seconds to 1 minute in the microwave, until pliable. On a baking sheet, rub the tortillas with olive oil. Spoon 2 tablespoons of the chicken down the middle of the tortilla. Roll up and place seam-side down on the baking sheet. Bake for 5-8 minutes, then flip and cook another 5 minutes, or until the cheese has melted and the tortillas are crisp.', '4. Meanwhile, make the ranch. Combine all ingredients in a bowl (or use a blender) and mix until creamy. Season with salt.', '5. Serve the taquitos topped with buffalo sauce, ranch, and any other desired toppings.']",457 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/03/Crispy-Jalapeño-Cream-Cheese-Buffalo-Chicken-Taquitos-1.jpg,appetizer
Oven Fried Southern Hot Honey Popcorn Chicken,{'minutes': '20'},{'minutes': '20'},{'minutes': '40'},"['egg', 'boneless chicken breasts, cut into cubes', 'corn flakes – finely crushed, or use Panko', 'flour', 'smoked paprika', 'kosher salt and black pepper', 'extra virgin olive oil, for drizzling', 'salted butter', 'garlic, chopped', 'honey', 'cayenne pepper, to taste', 'chili powder', 'smoked paprika', 'onion powder', 'chili flakes, to taste']","{'egg': '1', 'boneless chicken breasts, cut into cubes': '2', 'corn flakes – finely crushed, or use Panko': '1 1/4', 'flour': '2', 'smoked paprika': '1', 'kosher salt and black pepper': 'seasoning', 'extra virgin olive oil, for drizzling': 'seasoning', 'salted butter': '6', 'garlic, chopped': '4-6', 'honey': '3', 'cayenne pepper, to taste': '1-2', 'chili powder': '1', 'onion powder': '1/2', 'chili flakes, to taste': '1/2'}","['1. Preheat the oven to 425° F. Line a baking sheet with parchment paper.', '2. Beat the eggs in a large bowl, add the chicken and toss well to coat. In a separate bowl combine the cornflake crumbs, flour, paprika, and a pinch each of salt and pepper.', '3. Dredge the chicken through the crumbs, covering fully. Place on the prepared baking sheet and drizzle with olive oil. Bake for 15-20 minutes, turning halfway through cooking.', '4. Just before the chicken is done cooking, make the sauce. In a small skillet, melt together the butter and garlic over medium heat. Cook until the butter is browning and the garlic turns golden. Remove from the heat. Whisk in the honey, cayenne, chili powder, paprika, onion powder, and chili flakes.', '5. Drizzle or pour the warm sauce over the chicken, tossing to coat. The sauce thickens quickly, so be sure to use while still warm. Serve um up!']",541 kcal,6,https://www.halfbakedharvest.com/wp-content/uploads/2022/02/Oven-Fried-Southern-Hot-Honey-Popcorn-Chicken-1.jpg,appetizer
Buffalo Cauliflower with Spicy Tahini Ranch,{'minutes': '20'},{'minutes': '25'},{'minutes': '45'},"['head cauliflower, cut into florets', 'eggs', 'finely crushed corn flake crumbs', 'smoked paprika', 'cayenne pepper, use to your taste', 'kosher salt and black pepper', 'hot sauce', 'melted butter or extra virgin olive oil', 'seasoned salt', 'tahini', 'lemon juice', 'dijon mustard', 'dried chives', 'dried parsley', 'dried dill', 'garlic powder', 'onion powder', 'cayenne pepper, use to your taste', 'kosher salt and pepper']","{'head cauliflower, cut into florets': '1', 'eggs': '3', 'finely crushed corn flake crumbs': '1 1/4', 'smoked paprika': '1', 'cayenne pepper, use to your taste': '1/4 – 1/2', 'kosher salt and black pepper': 'seasoning', 'hot sauce': '1/2', 'melted butter or extra virgin olive oil': '1/3', 'seasoned salt': '1/2', 'tahini': '1/4', 'lemon juice': '2', 'dijon mustard': '1', 'dried chives': '2', 'dried parsley': '2', 'dried dill': '1', 'garlic powder': '1/2', 'onion powder': '1/2', 'kosher salt and pepper': 'seasoning'}","['1. Preheat the oven to 425° F. Line a baking sheet with parchment paper.', '2. Beat the eggs in a large bowl, add the cauliflower and toss well to coat. In a separate bowl combine the corn flake crumbs, paprika, cayenne, and a pinch each of salt and pepper.', '3. Dredge the cauliflower through the crumbs, covering fully. Place on the prepared baking sheet. Repeat with the remaining cauliflower. Bake for 20-25 minutes, turning the cauliflower halfway through cooking.', '4. Meanwhile, whisk together the hot sauce, butter, seasoned salt, and a pinch of black pepper until smooth. Pour the sauce over the cauliflower, gently tossing to coat. Return to the oven for 5 minutes.', '5. To make the tahini ranch, combine everything in a bowl, whisking in 1/4 to 1/2 cup water to thin the dressing. Taste and season with salt and pepper.', '6. Serve the cauliflower with extra buffalo sauce and tahini ranch on the side for dipping. Enjoy!']",232 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2022/01/Buffalo-Cauliflower-with-Spicy-Tahini-Ranch-1.jpg,appetizer
Baked Gruyère in Pastry with Rosemary and Garlic,{'minutes': '15'},{'minutes': '30'},{'minutes': '45'},"['frozen puff pastry, thawed', 'gruyere, fontina, or a mix, cubed', 'chopped fresh rosemary', 'garlic, grated', 'honey, plus more for serving', 'egg, beaten', 'coarse sugar, for sprinkling']","{'frozen puff pastry, thawed': '1', 'gruyere, fontina, or a mix, cubed': '1', 'chopped fresh rosemary': '1', 'garlic, grated': '1-2', 'honey, plus more for serving': '2', 'egg, beaten': '1', 'coarse sugar, for sprinkling': 'seasoning'}","['1. Preheat the oven to 425° F.', '2. Lay the puff pastry flat on a parchment-lined 10-12 inch baking dish/pie plate. Pile the cubes of cheese in the center of the pastry. Mix the rosemary and garlic together with your fingers, then sprinkle over the cheese. Drizzle with honey. Fold the corners of the pastry over the cheese. Brush the pastry with beaten egg and sprinkle lightly with sugar.', '3. Bake for 25-30 minutes or until the pastry is deep golden brown and the cheese bubbly.', '4. EAT and enjoy with extra honey, black pepper, and your favorite bread or crackers…or just with a spoon!']",514 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2021/12/Baked-Gruyère-in-Pastry-with-Rosemary-and-Garlic-1.jpg,appetizer
Prosciutto and Cheese Pastry Twist,{'minutes': '20'},{'minutes': '20'},{'minutes': '40'},"['frozen puff pastry, thawed', 'soft Brie, rind mostly removed and finely diced', 'grated parmesan', 'Mezzetta® Pitted Italian Castelvetrano Olives, finely chopped', 'chopped fresh rosemary', 'chili flakes', 'prosciutto', 'thyme, for serving']","{'frozen puff pastry, thawed': '2', 'soft Brie, rind mostly removed and finely diced': '8', 'grated parmesan': '1/4', 'Mezzetta® Pitted Italian Castelvetrano Olives, finely chopped': '1', 'chopped fresh rosemary': '1', 'chili flakes': 'seasoning', 'prosciutto': '24', 'thyme, for serving': 'seasoning'}","['1. Preheat oven to 375° F. Line 2 baking sheets with parchment paper.', '2. Place both sheets of puffed pastry on a lightly floured counter. Evenly arrange 1/2 the brie over each pastry sheet. Gently spread the cheese over the puffed pastry with a knife. To each pastry sheet, add 1/2 of the parmesan, olives, rosemary, and chili flakes. Fold the pastry in half, then cut each into 12 (1/2 inch) wide strips. Pinch the ends to seal, then gently twist each strip several times to enclose the cheese.', '3. Take a piece of prosciutto and wrap it around the twisted pastry. Repeat with the remaining twists.', '4. Bake 20-25 minutes, rotating the pans halfway through. Serve warm or at room temperature…though I really do love them warm!']",139 kcal,24,https://www.halfbakedharvest.com/wp-content/uploads/2021/11/Prosciutto-and-Cheese-Pastry-Twist-1.jpg,appetizer
Crispy Bacon Wrapped Parmesan Brussels Sprouts,{'minutes': '20'},{'minutes': '40'},{'hours': '1'},"['brussels sprouts, halved if large', 'extra virgin olive oil', 'kosher salt and black pepper', 'red pepper flakes', 'fresh thyme', 'grated parmesan cheese', 'bacon', 'plain greek yogurt or sour cream', 'buttermilk', 'dried chives', 'dried parsley', 'dried dill', 'garlic powder', 'onion powder', 'kosher salt and black pepper']","{'brussels sprouts, halved if large': '1', 'extra virgin olive oil': '1', 'kosher salt and black pepper': 'seasoning', 'red pepper flakes': '1', 'fresh thyme': '2', 'grated parmesan cheese': '1/2', 'bacon': '1', 'plain greek yogurt or sour cream': '1/2', 'buttermilk': '1/3', 'dried chives': '1', 'dried parsley': '1', 'dried dill': '1', 'garlic powder': '1/2', 'onion powder': '1/2'}","['1. Position the oven rack in the lower 1/3 of the oven. Preheat the oven to 425° F.', '2. On a rimmed baking sheet, toss together the brussels sprouts, olive oil, and a pinch each of salt, pepper, and chili flakes. Then add the thyme and parmesan.', '3. Cut the bacon strip into thirds depending on the size. I do thirds. Wrap each sprout in bacon, placing them seam side down on the baking sheet. Roast the brussels sprouts on the lower oven rack until browned, 20 to 25 minutes. Flip and cook another 10 minutes, until deeply browned and crisp.', '4. Meanwhile, make the ranch. Combine all ingredients in a bowl or glass jar. Taste, adding salt and pepper as needed.', '5. Serve the sprouts warm with ranch on the side.']",249 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2021/11/Crispy-Bacon-Wrapped-Parmesan-Brussels-Sprouts-1.jpg,appetizer
Pull Apart Roasted Garlic Butter Pizza Dip Sliders,{'minutes': '15'},{'hours': '1'},"{'hours': '1', 'minutes': '15'}","['garlic', 'extra virgin olive oil', 'dinner rolls, halved lengthwise', 'marinara sauce', 'shredded mozzarella cheese', 'shredded provolone cheese', 'grated parmesan cheese', 'thinly sliced pepperoni', 'salted butter, at room temperature or melted', 'chopped fresh sage', 'dried basil', 'dried oregano', 'dried parsley', 'chili flakes']","{'garlic': '1', 'extra virgin olive oil': 'seasoning', 'dinner rolls, halved lengthwise': '1', 'marinara sauce': '1 – 1 1/2', 'shredded mozzarella cheese': '3/4', 'shredded provolone cheese': '3/4', 'grated parmesan cheese': '1/4', 'thinly sliced pepperoni': '1/2', 'salted butter, at room temperature or melted': '3', 'chopped fresh sage': '1', 'dried basil': '2', 'dried oregano': '1', 'dried parsley': '1', 'chili flakes': '1'}","['1. Preheat the oven to 400° F.', '2. Slice off the top portion of the garlic head to expose some of the cloves. Place the garlic on a piece of foil. Drizzle with olive oil, wrap it up, and bake for 40-55 minutes, until deeply golden and very soft.', '3. Meanwhile, place the bottom half of the dinner rolls\xa0onto a baking sheet lined with parchment. Top with marinara sauce, mozzarella, provolone, and then pepperoni. Sprinkle with half the parmesan. Place the top half of the roll over the cheese.', '4. Let the garlic cool, then squeeze the cloves out into a bowl. Add the butter, remaining parmesan, sage, basil, oregano, parsley, and chili flakes. Mash the cloves into the butter with a fork. Spread the butter over the top of the rolls. Cover the rolls and bake 10 minutes. Remove the foil and continue baking another 10 minutes, until the cheese has melted.', '5. Brush with any remaining garlic butter, serve immediately.']",186 kcal,12,https://www.halfbakedharvest.com/wp-content/uploads/2021/10/Pull-Apart-Roasted-Garlic-Pizza-Dip-Sliders-1.jpg,appetizer
Hard Cider Pretzels with Creamy Honey Mustard,{'minutes': '30'},{'minutes': '25'},{'hours': '2'},"['warm water', 'honey', 'active dry yeast', 'hard cider', 'salted butter, melted', 'all-purpose flour', 'kosher salt', 'baking soda', 'egg, beaten', 'coarse pretzel salt or sea salt', 'dijon mustard', 'honey', 'olive oil based mayo', 'apple cider vinegar', 'chili powder', 'smoked paprika', 'cayenne pepper', 'kosher salt and black pepper']","{'warm water': '1/3', 'honey': '1/4', 'active dry yeast': '2 1/4', 'hard cider': '1', 'salted butter, melted': '1/2', 'all-purpose flour': '4 1/2', 'kosher salt': '1 1/2', 'baking soda': '1/4', 'egg, beaten': '1', 'coarse pretzel salt or sea salt': 'seasoning', 'dijon mustard': '1/4', 'olive oil based mayo': '1/3', 'apple cider vinegar': '1', 'chili powder': '1/2', 'smoked paprika': '1/4', 'cayenne pepper': '1/4', 'kosher salt and black pepper': 'seasoning'}","['1. Combine the water, honey, and yeast in the bowl of a stand mixer. Let sit for 5 minutes, until bubbly on top.', '2. Add the cider, butter, flour, and salt. Mix on medium speed until the dough is smooth and begins to pull away from the sides of the bowl, about 3 to 4 minutes. If the dough is too wet, add additional flour, 1 tablespoon at a time. Cover the bowl and place in a warm spot until the dough doubles in size, about 1-2 hours.', '3. Preheat the oven to 425° F. Line 2 baking sheets with parchment. Bring a large pot of water to a boil.', '4. Remove the dough from the bowl and place on a floured surface. Divide the dough into 8 equal balls. Roll each ball into a long rope. To shape into pretzels, take the right side and cross over to the left. Cross right to left again and flip up.', '5. Add the baking soda to the boiling water. Boil the pretzels, 1-2 at a time, for 30 seconds. Remove with a large slotted spoon. Place the pretzel on a parchment lined baking sheet. Brush the pretzels with the egg and sprinkle liberally with salt. Bake for 10 to 15 minutes or until pretzels are golden brown.', '6. Meanwhile, make the honey mustard. Combine all ingredients in a bowl and whisk until smooth and creamy.', '7. Serve the pretzels warm, with lots of honey mustard for dipping.']",444 kcal,8,https://www.halfbakedharvest.com/wp-content/uploads/2021/09/Hard-Cider-Pretzels-with-Creamy-Honey-Mustard-1-700x1050.jpg,appetizer
